customerID,Gender,Elderly,Married,Dependents,Time_as_Client,PhoneService,Internet_Service,Security_Service,Suport,StreamingTV,Contract_Type,PaymentMethod,Monthly_Payment,Total_Paid,Churn
9337-SRRNI,M,0,No,Yes,66,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.3,1673.8,No
0895-UADGO,M,0,No,Yes,8,Yes,DSL,Yes,Yes,No,Two year,Mailed check,44.55,343.45,No
5678-VFNEQ,F,0,Yes,No,71,Yes,FIBER OPTIC,Yes,No,Yes,One year,Credit card (automatic),104.1,7412.25,No
5977-CKHON,F,0,Yes,Yes,43,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),92.55,4039.0,No
7024-OHCCK,F,1,No,No,2,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,93.85,170.85,Yes
2692-BUCFV,M,1,No,No,29,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Bank transfer (automatic),101.45,2948.6,No
7861-UVUFT,F,0,Yes,No,15,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,84.3,1308.4,Yes
1830-GGFNM,M,0,Yes,Yes,65,Yes,FIBER OPTIC,Yes,Yes,No,Two year,Credit card (automatic),94.55,6078.75,No
5302-BDJNT,M,0,No,No,35,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,95.5,3418.2,No
5223-UZAVK,M,0,No,No,64,Yes,FIBER OPTIC,Yes,No,Yes,One year,Credit card (automatic),100.3,6603.8,No
4859-ZSRDZ,F,0,Yes,Yes,58,Yes,DSL,No,Yes,Yes,Two year,Credit card (automatic),55.5,3166.9,No
5651-WYIPH,F,1,No,No,18,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),49.85,865.75,No
9350-VLHMB,M,0,Yes,Yes,67,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),89.55,6373.1,No
3498-LZGQZ,M,0,Yes,Yes,63,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,19.15,1177.05,No
8785-CJSHH,F,0,Yes,No,60,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,99.8,5985.75,No
5357-TZHPP,M,1,No,No,9,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),84.4,732.5,Yes
3870-SPZSI,F,0,Yes,Yes,70,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Credit card (automatic),113.05,7869.05,No
0680-DFNNY,M,0,Yes,No,15,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,101.1,1504.05,Yes
7560-QRBXH,F,0,No,Yes,48,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,19.95,936.7,No
7077-XJMET,M,0,Yes,No,12,Yes,DSL,No,Yes,Yes,Month-to-month,Electronic check,74.15,741.4,No
8752-GHJFU,M,1,Yes,No,71,Yes,FIBER OPTIC,Yes,Yes,No,One year,Electronic check,92.0,6585.2,No
6896-SRVYQ,M,1,No,No,44,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,73.85,3122.4,No
7767-UXAGJ,M,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,50.45,50.45,Yes
4652-ODEVH,M,0,Yes,Yes,45,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,24.45,1088.25,No
6510-UPNKS,F,0,No,No,23,Yes,NO,No internet service,No internet service,No internet service,One year,Credit card (automatic),24.8,615.35,No
6718-BDGHG,F,0,Yes,No,43,Yes,DSL,No,Yes,Yes,One year,Bank transfer (automatic),64.85,2908.2,No
9046-DQMTP,M,0,No,No,35,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.75,739.9,No
6439-LAJXL,M,0,Yes,No,9,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,68.95,593.85,No
1571-SAVHK,M,0,No,No,12,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Mailed check,99.95,1132.75,Yes
9052-VKDUW,F,1,Yes,No,65,Yes,FIBER OPTIC,Yes,No,Yes,Month-to-month,Credit card (automatic),109.4,7227.45,No
9546-CQJSU,F,0,No,No,2,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,91.4,193.6,Yes
1666-JZPZT,M,0,No,No,27,Yes,DSL,No,No,No,Month-to-month,Mailed check,49.0,1291.35,No
5777-KJIRB,F,0,No,No,40,Yes,DSL,No,No,No,One year,Mailed check,50.25,2023.55,No
0506-LVNGN,F,1,No,No,5,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),75.55,349.65,Yes
7677-SJJJK,M,0,Yes,Yes,8,Yes,NO,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.9,153.95,No
2480-EJWYP,F,1,Yes,No,58,Yes,FIBER OPTIC,No,No,Yes,One year,Bank transfer (automatic),97.8,5458.8,No
3253-HKOKL,F,0,Yes,Yes,52,Yes,FIBER OPTIC,Yes,No,Yes,One year,Electronic check,100.3,5244.45,No
7055-HNEOJ,M,0,Yes,No,3,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,55.8,154.55,No
5514-YQENT,M,0,No,Yes,41,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Electronic check,111.15,4507.15,No
3211-AAPKX,M,0,No,No,20,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Mailed check,98.55,2031.95,No
8445-DNBAE,M,0,No,Yes,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,50.05,50.05,No
2951-QOQTK,M,0,No,Yes,4,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Credit card (automatic),80.8,332.45,Yes
2958-NHPPS,M,0,No,No,23,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.85,473.9,No
6806-YDEUL,F,1,No,No,6,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.5,106.8,No
1735-XMJVH,M,0,Yes,Yes,8,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.35,152.6,No
6890-PFRQX,M,0,No,No,18,Yes,DSL,Yes,No,Yes,Month-to-month,Mailed check,69.5,1199.4,No
0222-CNVPT,M,1,No,No,52,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),48.8,2555.05,No
5899-OUVKV,M,0,No,No,31,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,94.5,2979.2,No
8681-ICONS,M,0,Yes,Yes,29,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.65,654.85,No
1621-YNCJH,F,0,Yes,No,36,Yes,FIBER OPTIC,Yes,Yes,No,Two year,Credit card (automatic),106.05,3834.4,No
3473-XIIIT,F,0,Yes,No,16,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,100.0,1534.75,Yes
6362-QHAFM,M,0,Yes,No,42,Yes,FIBER OPTIC,No,Yes,Yes,One year,Electronic check,108.3,4586.15,No
7893-IXHRQ,M,0,No,No,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.55,20.55,Yes
3070-BDOQC,F,0,No,No,60,Yes,FIBER OPTIC,No,No,Yes,Two year,Electronic check,99.65,5941.05,No
2952-QAYZF,M,0,No,No,5,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,85.3,424.15,Yes
6234-PFPXL,M,0,Yes,No,22,Yes,FIBER OPTIC,Yes,Yes,Yes,Month-to-month,Credit card (automatic),95.9,2234.95,No
9824-QCJPK,M,0,Yes,No,36,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,20.0,666.75,No
4763-PGDPO,F,0,No,No,4,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.4,281.0,Yes
4283-IVYCI,M,0,No,No,9,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,64.95,547.8,No
1866-OBPNR,M,0,Yes,Yes,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),74.6,74.6,No
8205-MQUGY,M,0,Yes,Yes,12,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,49.2,571.15,No
8970-ANWXO,F,0,No,No,23,Yes,DSL,No,Yes,Yes,One year,Mailed check,73.75,1756.6,No
9480-BQJEI,M,0,No,No,62,Yes,FIBER OPTIC,Yes,No,No,One year,Bank transfer (automatic),92.3,5731.45,No
5394-SVGJV,M,0,No,No,37,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Bank transfer (automatic),98.8,3475.55,Yes
6979-TNDEU,F,0,No,No,8,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.2,156.85,No
9777-WJJPR,M,0,Yes,No,31,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),88.65,2683.2,No
9283-LZQOH,M,0,Yes,Yes,13,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),74.4,896.75,Yes
7079-QRCBC,F,0,No,No,24,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,98.75,2407.3,Yes
9495-SKLKD,M,0,Yes,Yes,45,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),95.95,4456.65,No
6048-UWKAL,F,1,Yes,No,69,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Credit card (automatic),105.4,6998.95,No
5067-DGXLL,M,0,No,No,2,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.25,36.8,No
5469-CTCWN,M,0,Yes,Yes,61,Yes,FIBER OPTIC,Yes,No,Yes,One year,Electronic check,106.0,6547.7,Yes
9851-QXEEQ,M,0,No,No,41,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,104.7,4346.4,Yes
6281-FKEWS,F,0,No,No,44,Yes,DSL,No,No,Yes,One year,Electronic check,49.05,2265.0,No
8898-KASCD,M,0,No,No,39,Yes,DSL,No,Yes,No,One year,Mailed check,35.55,1309.15,No
9242-TKFSV,M,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),65.1,4754.3,No
9290-SHCMB,F,1,No,No,13,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,96.85,1235.55,No
0743-HNPFG,F,0,Yes,Yes,51,Yes,DSL,Yes,Yes,No,One year,Credit card (automatic),69.75,3562.5,No
2277-BKJKN,F,1,Yes,No,71,Yes,FIBER OPTIC,No,No,Yes,Two year,Electronic check,99.2,7213.75,No
9809-IMGCQ,M,1,No,No,22,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,96.7,2082.95,Yes
5208-HFSBT,F,0,No,No,2,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),55.05,102.75,Yes
5035-PGZXH,F,0,No,No,56,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,106.8,5914.4,No
8695-WDYEA,M,0,No,No,1,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,51.25,51.25,No
6543-JXSOO,F,0,Yes,Yes,23,Yes,DSL,Yes,Yes,No,One year,Mailed check,57.75,1282.85,No
8016-ZMGMO,F,1,Yes,No,66,Yes,DSL,No,No,Yes,One year,Bank transfer (automatic),70.85,4738.85,No
8605-ITULD,F,0,No,No,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.55,19.55,No
3254-YRILK,M,1,No,No,19,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,88.2,1775.8,Yes
6416-YJTTB,M,0,No,No,11,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Bank transfer (automatic),79.5,795.65,No
2667-WYLWJ,F,0,Yes,Yes,8,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,19.75,145.0,Yes
4472-VESGY,F,0,Yes,Yes,52,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Bank transfer (automatic),98.15,4993.4,No
3195-TQDZX,M,0,No,No,3,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.25,61.45,No
3128-YOVTD,F,0,Yes,Yes,51,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Bank transfer (automatic),79.15,4018.55,No
0529-ONKER,M,1,No,No,15,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,75.65,1146.65,Yes
1728-CXQBE,M,1,Yes,No,64,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,94.25,6081.4,No
7041-TXQJH,F,0,No,No,37,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),40.2,1478.85,No
5014-GSOUQ,M,0,No,No,13,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,19.95,243.65,No
5724-BIDBU,M,0,Yes,No,49,Yes,DSL,Yes,No,No,One year,Electronic check,55.35,2633.95,No
0481-SUMCB,F,1,No,No,45,Yes,FIBER OPTIC,No,No,Yes,One year,Bank transfer (automatic),102.15,4735.35,No
1769-GRUIK,F,0,No,No,18,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,71.1,1247.75,No
5240-IJOQT,M,1,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.7,74.7,Yes
8819-WFGGJ,M,0,Yes,No,68,Yes,DSL,Yes,No,Yes,Two year,Bank transfer (automatic),54.1,3794.5,No
7427-AUFPY,M,0,No,No,54,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.65,1008.7,No
2811-POVEX,F,1,Yes,Yes,23,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),88.45,2130.55,No
1092-GANHU,M,0,No,No,17,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,76.65,1313.55,Yes
7898-PDWQE,M,0,Yes,No,71,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),80.4,5727.15,No
9972-EWRJS,F,0,Yes,Yes,67,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.25,1372.9,No
9314-IJWSQ,F,0,Yes,Yes,14,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,84.8,1203.9,No
0661-XEYAN,F,1,No,No,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,25.8,25.8,Yes
5799-JRCZO,F,0,No,Yes,63,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.5,1215.1,No
1921-KYSAY,F,0,No,No,41,Yes,DSL,No,Yes,No,One year,Electronic check,68.6,2877.05,No
6198-RTPMF,F,0,Yes,No,17,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,92.6,1579.7,No
2924-KHUVI,M,0,Yes,No,56,Yes,FIBER OPTIC,Yes,No,Yes,One year,Electronic check,100.55,5514.95,No
1925-GMVBW,F,0,No,No,5,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.55,96.1,No
7881-EVUAD,F,0,No,No,2,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,42.6,72.4,Yes
6184-DYUOB,F,0,Yes,No,3,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.6,55.25,No
9207-ZPANB,M,0,No,No,37,Yes,DSL,Yes,Yes,No,One year,Electronic check,67.45,2443.3,No
5766-XQXMQ,F,0,No,No,29,Yes,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),68.85,1970.5,Yes
9327-QSDED,M,0,No,No,8,Yes,DSL,No,No,No,Month-to-month,Mailed check,43.55,335.4,No
1656-DRSMG,F,0,No,No,63,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Credit card (automatic),109.85,7002.95,No
3012-VFFMN,F,0,Yes,Yes,7,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.65,158.95,No
2984-AFWNC,F,0,No,No,3,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,95.4,293.15,No
0640-YJTPY,M,0,Yes,Yes,72,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),21.0,1493.75,No
8096-LOIST,F,0,No,No,19,Yes,DSL,No,No,No,Month-to-month,Electronic check,56.2,1093.4,No
9764-REAFF,F,0,Yes,No,59,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),18.4,1057.85,No
3703-VAVCL,M,0,Yes,Yes,2,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Credit card (automatic),90.0,190.05,Yes
7107-UBYKY,F,0,Yes,Yes,35,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,25.75,882.55,No
4881-GQJTW,M,0,No,No,14,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.6,300.4,No
8519-QJGJD,F,0,No,No,14,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,75.35,1025.95,Yes
7876-DNYAP,F,0,Yes,Yes,69,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.8,1436.95,No
7905-NJMXS,M,1,Yes,No,7,Yes,DSL,Yes,Yes,No,Month-to-month,Electronic check,64.2,475.0,No
2882-WDTBA,M,0,Yes,Yes,69,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),75.75,5388.15,No
2091-GPPIQ,F,0,Yes,Yes,72,Yes,DSL,No,Yes,Yes,Two year,Electronic check,78.95,5730.15,No
6326-MTTXK,M,0,No,No,8,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,100.85,819.55,Yes
5071-FBJFS,F,0,Yes,Yes,4,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,50.3,217.1,No
2796-UUZZO,M,0,Yes,Yes,63,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),80.3,4896.35,No
2429-AYKKO,M,0,No,No,72,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,1434.1,No
9798-OPFEM,F,0,No,No,46,Yes,NO,No internet service,No internet service,No internet service,Two year,Electronic check,21.1,937.1,No
0330-IVZHA,F,0,Yes,No,5,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,69.95,330.15,Yes
3794-NFNCH,M,0,Yes,No,30,Yes,DSL,No,No,No,Month-to-month,Mailed check,50.0,1474.9,No
5193-QLVZB,M,0,No,No,63,Yes,FIBER OPTIC,No,No,Yes,Two year,Bank transfer (automatic),104.75,6536.5,No
7114-AEOZE,F,0,No,No,60,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,1128.1,No
2886-KEFUM,F,0,Yes,No,63,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,107.5,6873.75,Yes
5522-NYKPB,M,0,Yes,Yes,25,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,85.9,2199.05,No
4237-RLAQD,M,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,45.85,45.85,Yes
9957-YODKZ,M,1,Yes,No,6,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.8,457.1,No
6518-KZXCB,M,0,No,No,22,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,25.25,566.5,No
2245-ADZFJ,F,0,Yes,Yes,31,Yes,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),80.55,2471.6,No
7776-QGYJC,F,0,Yes,Yes,39,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Bank transfer (automatic),81.5,3107.3,No
9313-QOLTZ,M,0,No,No,26,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.9,518.3,No
9651-GTSAQ,F,0,Yes,No,53,Yes,FIBER OPTIC,Yes,No,Yes,One year,Bank transfer (automatic),106.1,5769.75,Yes
3186-BAXNB,F,0,No,No,1,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,91.7,91.7,Yes
4672-FOTSD,M,0,No,No,12,Yes,DSL,Yes,Yes,No,Month-to-month,Electronic check,67.25,832.3,No
0637-YLETY,F,0,No,No,16,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),95.6,1555.65,Yes
9818-XQCUV,F,0,No,No,2,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,45.3,No
7338-ERIVA,M,0,No,Yes,39,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),45.05,1790.6,No
1157-BQCUW,M,0,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.95,74.95,Yes
8259-NFJTV,F,0,Yes,Yes,7,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,34.65,246.6,No
3223-DWFIO,M,1,No,No,4,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,69.35,261.65,No
2660-EMUBI,M,1,No,No,10,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,95.35,898.35,Yes
6968-GMKPR,F,0,No,No,55,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,81.55,4509.5,No
4751-ERMAN,M,0,Yes,Yes,72,Yes,DSL,No,No,Yes,Two year,Bank transfer (automatic),75.4,5480.25,No
1436-ZMJAN,F,0,Yes,No,10,Yes,DSL,No,No,Yes,Month-to-month,Credit card (automatic),67.8,653.15,No
3292-PBZEJ,M,1,No,No,11,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,111.4,1183.05,No
0799-DDIHE,F,0,Yes,Yes,15,Yes,DSL,No,No,No,Month-to-month,Electronic check,46.3,639.45,No
3070-FNFZQ,F,0,Yes,Yes,23,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.4,478.75,No
2812-SFXMJ,M,0,No,Yes,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.05,20.05,No
7675-OZCZG,F,1,No,No,3,Yes,DSL,No,No,No,Month-to-month,Electronic check,45.0,127.1,Yes
5014-WUQMG,M,0,Yes,Yes,47,Yes,FIBER OPTIC,Yes,No,No,One year,Electronic check,96.1,4391.45,No
5312-TSZVC,F,0,No,Yes,15,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,19.65,270.6,No
2003-CKLOR,M,0,No,No,66,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,99.5,6710.5,Yes
0993-OSGPT,F,1,Yes,No,68,Yes,DSL,No,Yes,No,One year,Bank transfer (automatic),60.65,3975.9,No
9254-RBFON,F,0,Yes,Yes,17,Yes,FIBER OPTIC,No,Yes,Yes,One year,Bank transfer (automatic),98.6,1704.95,Yes
1205-WNWPJ,F,0,No,No,7,Yes,DSL,No,Yes,Yes,Month-to-month,Mailed check,59.5,415.95,Yes
9391-EOYLI,M,1,Yes,No,12,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.45,950.2,Yes
7108-DGVUU,F,1,Yes,No,21,Yes,DSL,No,No,No,One year,Bank transfer (automatic),71.7,1497.05,No
2782-JEEBU,M,0,No,No,21,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,36.0,780.15,No
5127-BZENZ,F,0,Yes,Yes,56,Yes,DSL,Yes,No,Yes,One year,Bank transfer (automatic),65.2,3512.15,No
2720-FVBQP,F,0,Yes,Yes,6,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),48.95,273.25,No
9906-NHHVC,F,1,No,No,65,Yes,DSL,No,No,Yes,Two year,Bank transfer (automatic),53.5,3517.9,No
4522-XRWWI,M,0,Yes,No,42,Yes,DSL,Yes,Yes,Yes,One year,Credit card (automatic),80.45,3375.9,No
3766-EJLFL,F,0,Yes,Yes,68,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Bank transfer (automatic),109.05,7508.55,No
5939-SXWHM,M,0,Yes,Yes,48,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.3,1245.05,No
8152-UOBNY,F,1,No,No,50,Yes,FIBER OPTIC,No,Yes,Yes,One year,Electronic check,106.8,5347.95,No
7351-KYHQH,F,1,No,No,7,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,64.95,493.65,No
7643-RCHXS,F,0,Yes,Yes,63,Yes,NO,No internet service,No internet service,No internet service,Two year,Electronic check,19.35,1263.85,No
8246-SHFGA,M,0,No,No,17,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),21.1,385.55,No
8387-MOJJT,F,0,Yes,Yes,42,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),77.95,3384.0,Yes
0620-XEFWH,M,0,Yes,Yes,4,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,18.85,84.2,No
6485-QXWWE,F,0,No,Yes,62,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.0,1638.7,No
2761-OCIAX,M,1,No,No,2,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.7,165.4,Yes
7321-VGNKU,F,0,Yes,No,2,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.35,120.25,No
5327-CNLUQ,M,0,Yes,No,48,Yes,FIBER OPTIC,Yes,No,Yes,Two year,Bank transfer (automatic),96.9,4473.45,No
7552-KEYGT,M,0,Yes,No,27,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.55,520.55,No
5816-JMLGY,F,0,Yes,Yes,70,Yes,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),80.4,5717.85,No
3068-OMWZA,M,1,No,No,1,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,88.8,88.8,Yes
2927-QRRQV,M,0,Yes,No,46,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,94.65,4312.5,No
6032-KRXXO,M,0,No,No,30,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,90.25,2755.35,Yes
7459-RRWQZ,F,0,No,No,15,Yes,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),64.65,994.55,Yes
6265-SXWBU,M,0,Yes,Yes,69,Yes,FIBER OPTIC,No,No,Yes,One year,Credit card (automatic),95.75,6511.25,No
7941-RCJOW,M,0,No,No,65,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.55,1218.65,No
6374-NTQLP,M,1,Yes,Yes,72,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Credit card (automatic),104.1,7447.7,No
4154-AQUGT,M,1,Yes,No,13,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Bank transfer (automatic),89.05,1169.35,Yes
2387-KDZQY,M,0,No,No,17,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,20.1,279.5,No
3584-WKTTW,M,0,Yes,No,51,Yes,FIBER OPTIC,Yes,Yes,Yes,One year,Electronic check,111.55,5720.35,No
3399-BMLVW,M,0,Yes,Yes,51,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),60.5,3121.45,No
1971-DTCZB,F,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),90.95,6468.6,No
3092-IGHWF,M,0,Yes,Yes,67,Yes,FIBER OPTIC,No,No,No,One year,Electronic check,87.4,5918.8,Yes
3374-PZLXD,M,0,No,No,34,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.7,675.6,No
3813-DHBBB,M,0,Yes,No,67,Yes,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),50.95,3521.7,No
2812-REYAT,F,0,Yes,No,49,Yes,NO,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.05,923.1,No
